Country_Code;Name;Year_Week;Weekly_Tests;Weekly_Cases;Weekly_Deaths;Weekly_Hospitalizations;Weekly_ICUs;New_Hospitalizations_per_100k;New_ICUs_per_100k;Testing_Rate;Positivity_Rate;Deaths_Per_Million
IRL;Ιρλανδία;2021-13;117237;3390;52;118,0;23,0;2,37690454512493;0,463294953710791;0;0;10,0
IRL;Ιρλανδία;2021-14;109146;2872;67;81,0;11,0;1,63160396741626;0,2215758474269;0;0;13,0
IRL;Ιρλανδία;2021-15;102239;2594;51;93,0;14,0;1,87332307370016;0,282005623997873;0;0;10,0
IRL;Ιρλανδία;2021-16;118266;3152;37;102,0;18,0;2,05461240341307;0,362578659425837;0;0;7,0
IRL;Ιρλανδία;2021-17;128252;3224;33;78,0;10,0;1,57117419084529;0,201432588569909;0;0;7,0
IRL;Ιρλανδία;2021-18;127694;2912;15;84,0;6,0;1,69203374398724;0,120859553141946;0;0;3,0
IRL;Ιρλανδία;2021-19;122562;3006;20;;14,0;;0,282005623997873;0;0;4,0
IRL;Ιρλανδία;2021-20;123813;2848;0;88,0;10,0;1,7726067794152;0,201432588569909;0;0;0,0
IRL;Ιρλανδία;2021-21;116374;2806;0;71,0;6,0;1,43017137884636;0,120859553141946;0;0;0,0
IRL;Ιρλανδία;2021-22;118152;2751;0;65,0;9,0;1,30931182570441;0,181289329712918;0;0;0,0
IRL;Ιρλανδία;2021-23;101364;2075;0;50,0;3,0;1,00716294284955;0,0604297765709728;0;0;0,0
IRL;Ιρλανδία;2021-24;101885;2033;38;49,0;1,0;0,987019683992555;0,0201432588569909;0;0;8,0
IRL;Ιρλανδία;2021-25;109282;2300;10;43,0;7,0;0,866160130850609;0,141002811998936;0;0;2,0
IRL;Ιρλανδία;2021-26;121312;3054;11;56,0;3,0;1,12802249599149;0,0604297765709728;0;0;2,0
IRL;Ιρλανδία;2021-27;129475;3663;6;60,0;5,0;1,20859553141946;0,100716294284955;0;0;1,0
IRL;Ιρλανδία;2021-28;135727;6808;12;112,0;9,0;2,25604499198298;0,181289329712918;0;0;2,0
IRL;Ιρλανδία;2021-29;145093;8610;8;141,0;16,0;2,84019949883572;0,322292141711855;0;0;2,0
IRL;Ιρλανδία;2021-30;133290;9079;9;186,0;13,0;3,74664614740031;0,261862365140882;0;0;2,0
IRL;Ιρλανδία;2021-31;135107;10235;9;172,0;20,0;3,46464052340244;0,402865177139818;0;0;2,0
IRL;Ιρλανδία;2021-32;146291;11269;15;233,0;34,0;4,69337931367888;0,684870801137691;0;0;3,0
IRL;Ιρλανδία;2021-33;142332;12717;15;276,0;28,0;5,55953944452949;0,564011247995746;0;0;3,0
IRL;Ιρλανδία;2021-34;139916;11036;18;314,0;30,0;6,32498328109515;0,604297765709728;0;0;4,0
IRL;Ιρλανδία;2021-35;143183;10409;20;292,0;30,0;5,88183158624135;0,604297765709728;0;0;4,0
IRL;Ιρλανδία;2021-36;167265;9596;43;271,0;27,0;5,45882315024454;0,543867989138755;0;0;9,0
IRL;Ιρλανδία;2021-37;179067;8985;24;240,0;25,0;4,83438212567782;0,503581471424773;0;0;5,0
IRL;Ιρλανδία;2021-38;167876;9205;30;265,0;25,0;5,33796359710259;0,503581471424773;0;0;6,0
IRL;Ιρλανδία;2021-39;138962;8796;40;257,0;23,0;5,17681752624667;0,463294953710791;0;0;8,0
IRL;Ιρλανδία;2021-40;140389;9995;31;316,0;31,0;6,36526979880913;0,624441024566718;0;0;6,0
IRL;Ιρλανδία;2021-41;153303;12201;26;385,0;30,0;7,7551546599415;0,604297765709728;0;0;5,0
IRL;Ιρλανδία;2021-42;160630;15013;63;356,0;39,0;7,17100015308877;0,785587095422646;0;0;13,0
IRL;Ιρλανδία;2021-43;158195;16739;67;405,0;39,0;8,15801983708132;0,785587095422646;0;0;13,0
IRL;Ιρλανδία;2021-44;182561;25863;56;372,0;37,0;7,49329229480062;0,745300577708664;0;0;11,0
IRL;Ιρλανδία;2021-45;198079;28707;74;508,0;53,0;10,2327754993514;1,06759271942052;0;0;15,0
IRL;Ιρλανδία;2021-46;209391;31574;43;547,0;41,0;11,018362594774;0,825873613136628;0;0;9,0
IRL;Ιρλανδία;2021-47;222326;30048;43;441,0;47,0;8,883177155933;0,946733166278573;0;0;9,0
IRL;Ιρλανδία;2021-48;229704;32523;55;474,0;32,0;9,5479046982137;0,644584283423709;0;0;11,0
IRL;Ιρλανδία;2021-49;216818;31183;81;436,0;26,0;8,78246086164804;0,523724730281764;0;0;16,0
IRL;Ιρλανδία;2021-50;226813;33116;47;331,0;36,0;6,66741868166399;0,725157318851673;0;0;9,0
IRL;Ιρλανδία;2021-51;236515;36238;55;427,0;22,0;8,60117153193512;0,4431516948538;0;0;11,0
IRL;Ιρλανδία;2021-52;272039;74884;22;809,0;24,0;16,2958964153057;0,483438212567782;0;0;4,0
IRL;Ιρλανδία;2022-01;309004;87871;40;1022,0;20,0;20,5864105518447;0,402865177139818;0;0;8,0
IRL;Ιρλανδία;2022-02;243668;89244;83;974,0;21,0;19,6195341267092;0,423008435996809;0;0;17,0
IRL;Ιρλανδία;2022-03;135767;101360;52;772,0;19,0;15,550595837597;0,382721918282827;0;0;10,0
IRL;Ιρλανδία;2022-04;;121130;49;637,0;10,0;12,8312558919032;0,201432588569909;;;10,0
IRL;Ιρλανδία;2022-05;124845;38814;92;640,0;11,0;12,8916856684742;0,2215758474269;0;0;19,0
IRL;Ιρλανδία;2022-06;117313;35089;111;639,0;10,0;12,8715424096172;0,201432588569909;0;0;22,0
IRL;Ιρλανδία;2022-07;112895;30935;78;615,0;8,0;12,3881041970494;0,161146070855927;0;0;16,0
IRL;Ιρλανδία;2022-08;87398;23772;58;608,0;5,0;12,2471013850505;0,100716294284955;0;0;12,0
IRL;Ιρλανδία;2022-09;76783;22243;56;719,0;7,0;14,4830031181765;0,141002811998936;0;0;11,0
IRL;Ιρλανδία;2022-10;93606;31334;80;937,0;11,0;18,8742335490005;0,2215758474269;0;0;16,0
IRL;Ιρλανδία;2022-11;90401;36459;27;1124,0;9,0;22,6410229552578;0,181289329712918;0;0;5,0
IRL;Ιρλανδία;2022-12;122771;52949;72;1495,0;19,0;30,1141719912014;0,382721918282827;0;0;15,0
IRL;Ιρλανδία;2022-13;91755;31560;76;1205,0;11,0;24,2726269226741;0,2215758474269;0;0;15,0
ISL;Ισλανδία;2020-01;;0;0;;;;;;;0,0
ISL;Ισλανδία;2020-02;;0;0;;;;;;;0,0
ISL;Ισλανδία;2020-03;;0;0;;;;;;;0,0
ISL;Ισλανδία;2020-04;;0;0;;;;;;;0,0
ISL;Ισλανδία;2020-05;;0;0;;;;;;;0,0
ISL;Ισλανδία;2020-06;;0;0;;;;;;;0,0
ISL;Ισλανδία;2020-07;;0;0;;;;;;;0,0
ISL;Ισλανδία;2020-08;;0;0;;;;;;;0,0
ISL;Ισλανδία;2020-09;90;0;0;;;;;0;0;0,0
ISL;Ισλανδία;2020-10;388;52;0;;;;;0;0;0,0
ISL;Ισλανδία;2020-11;2424;85;0;;;;;0;0;0,0
ISL;Ισλανδία;2020-12;7358;335;1;;;;;0;0;3,0
ISL;Ισλανδία;2020-13;6183;490;1;;;;;0;0;3,0
ISL;Ισλανδία;2020-14;11396;454;2;;;;;0;0;5,0
ISL;Ισλανδία;2020-15;7608;272;4;;;;;0;0;11,0
ISL;Ισλανδία;2020-16;7655;71;1;;;;;0;0;3,0
ISL;Ισλανδία;2020-17;3234;30;1;;;;;0;0;3,0
ISL;Ισλανδία;2020-18;4100;8;0;;;;;0;0;0,0
ISL;Ισλανδία;2020-19;3736;3;0;;;;;0;0;0,0
ISL;Ισλανδία;2020-20;2669;1;0;;;;;0;0;0,0
ISL;Ισλανδία;2020-21;1974;2;0;;;;;0;0;0,0
ISL;Ισλανδία;2020-22;2282;2;0;;;;;0;0;0,0
ISL;Ισλανδία;2020-23;1664;0;0;;;;;0;0;0,0
ISL;Ισλανδία;2020-24;396;4;0;;;;;0;0;0,0
ISL;Ισλανδία;2020-25;5992;5;0;;;;;0;0;0,0
ISL;Ισλανδία;2020-26;7964;5;0;;;;;0;0;0,0
ISL;Ισλανδία;2020-27;12670;10;0;;;;;0;0;0,0
ISL;Ισλανδία;2020-28;12904;3;0;;;;;0;0;0,0
ISL;Ισλανδία;2020-29;11684;5;0;;;;;0;0;0,0
ISL;Ισλανδία;2020-30;11090;16;0;;;;;0;0;0,0
ISL;Ισλανδία;2020-31;16711;61;0;;;;;0;0;0,0
ISL;Ισλανδία;2020-32;19545;47;0;;;;;0;0;0,0
ISL;Ισλανδία;2020-33;21805;37;0;;;;;0;0;0,0
ISL;Ισλανδία;2020-34;17467;74;0;;;;;0;0;0,0
ISL;Ισλανδία;2020-35;14569;34;0;;;;;0;0;0,0
ISL;Ισλανδία;2020-36;11749;36;0;;;;;0;0;0,0
ISL;Ισλανδία;2020-37;9456;31;0;;;;;0;0;0,0
ISL;Ισλανδία;2020-38;17068;203;0;;;;;0;0;0,0
ISL;Ισλανδία;2020-39;21134;286;0;;;;;0;0;0,0
ISL;Ισλανδία;2020-40;14175;317;0;16,0;;4,39398682902448;;0;0;0,0
ISL;Ισλανδία;2020-41;21127;192;0;23,0;;6,31635606672269;;0;0;0,0
ISL;Ισλανδία;2020-42;13780;929;1;17,0;;4,66861100583851;;0;0;3,0
ISL;Ισλανδία;2020-43;10411;473;0;53,0;;14,5550813711436;;0;0;0,0
ISL;Ισλανδία;2020-44;12691;357;1;27,0;;7,41485277397881;;0;0;3,0
ISL;Ισλανδία;2020-45;9613;170;6;22,0;;6,04173188990866;;0;0;16,0
ISL;Ισλανδία;2020-46;8190;104;7;10,0;;2,7462417681403;;0;0;19,0
ISL;Ισλανδία;2020-47;7025;26;1;4,0;;1,09849670725612;;0;0;3,0
ISL;Ισλανδία;2020-48;7276;161;0;4,0;;1,09849670725612;;0;0;0,0
ISL;Ισλανδία;2020-49;9406;84;1;1,0;;0,27462417681403;;0;0;3,0
ISL;Ισλανδία;2020-50;9183;88;1;1,0;;0,27462417681403;;0;0;3,0
ISL;Ισλανδία;2020-51;12654;92;0;3,0;;0,82387253044209;;0;0;0,0
ISL;Ισλανδία;2020-52;10137;70;0;;;;;0;0;0,0
ISL;Ισλανδία;2020-53;9186;28;1;;;;;0;0;3,0
ISL;Ισλανδία;2021-01;11129;144;0;;;;;0;0;0,0
ISL;Ισλανδία;2021-02;9664;72;0;1,0;;0,27462417681403;;0;0;0,0
ISL;Ισλανδία;2021-03;7239;20;0;4,0;;1,09849670725612;;0;0;0,0
ISL;Ισλανδία;2021-04;8406;10;0;1,0;;0,27462417681403;;0;0;0,0
ISL;Ισλανδία;2021-05;7051;20;0;2,0;;0,54924835362806;;0;0;0,0
ISL;Ισλανδία;2021-06;6062;19;0;;;;;0;0;0,0
ISL;Ισλανδία;2021-07;5545;19;0;1,0;;0,27462417681403;;0;0;0,0
ISL;Ισλανδία;2021-08;5422;10;0;;;;;0;0;0,0
ISL;Ισλανδία;2021-09;4854;6;0;;;;;0;0;0,0
ISL;Ισλανδία;2021-10;9560;19;0;;;;;0;0;0,0
ISL;Ισλανδία;2021-11;7064;36;0;3,0;;0,82387253044209;;0;0;0,0
ISL;Ισλανδία;2021-12;15255;64;0;1,0;;0,27462417681403;;0;0;0,0
ISL;Ισλανδία;2021-13;12502;42;0;;;;;0;0;0,0
ISL;Ισλανδία;2021-14;11529;42;0;;;;;0;0;0,0
ISL;Ισλανδία;2021-15;10246;62;0;1,0;1,0;0,27462417681403;0,27462417681403;0;0;0,0
ISL;Ισλανδία;2021-16;18402;100;0;5,0;;1,37312088407015;;0;0;0,0
ISL;Ισλανδία;2021-17;14029;54;0;4,0;;1,09849670725612;;0;0;0,0
ISL;Ισλανδία;2021-18;12865;36;0;2,0;2,0;0,54924835362806;0,54924835362806;0;0;0,0
ISL;Ισλανδία;2021-19;13770;18;0;1,0;;0,27462417681403;;0;0;0,0
ISL;Ισλανδία;2021-20;16136;18;0;;;;;0;0;0,0
ISL;Ισλανδία;2021-21;18932;30;0;1,0;;0,27462417681403;;0;0;0,0
ISL;Ισλανδία;2021-22;22594;57;1;;;;;0;0;3,0
ISL;Ισλανδία;2021-23;23782;9;0;;;;;0;0;0,0
ISL;Ισλανδία;2021-24;25978;16;0;;;;;0;0;0,0
ISL;Ισλανδία;2021-25;22663;9;0;1,0;;0,27462417681403;;0;0;0,0
ISL;Ισλανδία;2021-26;18484;18;0;1,0;;0,27462417681403;;0;0;0,0
ISL;Ισλανδία;2021-27;12319;11;0;;;;;0;0;0,0
ISL;Ισλανδία;2021-28;14115;43;0;1,0;;0,27462417681403;;0;0;0,0
ISL;Ισλανδία;2021-29;23920;586;0;4,0;;1,09849670725612;;0;0;0,0
ISL;Ισλανδία;2021-30;31585;818;0;15,0;1,0;4,11936265221045;0,27462417681403;0;0;0,0
ISL;Ισλανδία;2021-31;27256;778;0;28,0;1,0;7,68947695079284;0,27462417681403;0;0;0,0
ISL;Ισλανδία;2021-32;23115;678;0;15,0;5,0;4,11936265221045;1,37312088407015;0;0;0,0
ISL;Ισλανδία;2021-33;27598;599;0;9,0;2,0;2,47161759132627;0,54924835362806;0;0;0,0
ISL;Ισλανδία;2021-34;19851;528;3;9,0;;2,47161759132627;;0;0;8,0
ISL;Ισλανδία;2021-35;25790;358;0;1,0;;0,27462417681403;;0;0;0,0
ISL;Ισλανδία;2021-36;19543;216;0;5,0;;1,37312088407015;;0;0;0,0
ISL;Ισλανδία;2021-37;17734;192;0;9,0;;2,47161759132627;;0;0;0,0
ISL;Ισλανδία;2021-38;17356;251;0;4,0;3,0;1,09849670725612;0,82387253044209;0;0;0,0
ISL;Ισλανδία;2021-39;18744;1236;0;3,0;1,0;0,82387253044209;0,27462417681403;0;0;0,0
ISL;Ισλανδία;2021-40;17763;-715;0;4,0;;1,09849670725612;;0;0;0,0
ISL;Ισλανδία;2021-41;17323;371;0;6,0;;1,64774506088418;;0;0;0,0
ISL;Ισλανδία;2021-42;19043;528;0;7,0;;1,92236923769821;;0;0;0,0
ISL;Ισλανδία;2021-43;22998;597;0;18,0;3,0;4,94323518265254;0,82387253044209;0;0;0,0
ISL;Ισλανδία;2021-44;23514;832;1;15,0;4,0;4,11936265221045;1,09849670725612;0;0;3,0
ISL;Ισλανδία;2021-45;27974;1170;0;15,0;2,0;4,11936265221045;0,54924835362806;0;0;0,0
ISL;Ισλανδία;2021-46;25511;1059;0;17,0;2,0;4,66861100583851;0,54924835362806;0;0;0,0
ISL;Ισλανδία;2021-47;23500;646;1;8,0;;2,19699341451224;;0;0;3,0
ISL;Ισλανδία;2021-48;21354;887;0;13,0;;3,57011429858239;;0;0;0,0
ISL;Ισλανδία;2021-49;24051;826;0;7,0;;1,92236923769821;;0;0;0,0
ISL;Ισλανδία;2021-50;26355;1494;1;10,0;;2,7462417681403;;0;0;3,0
ISL;Ισλανδία;2021-51;30743;1434;1;9,0;;2,47161759132627;;0;0;3,0
ISL;Ισλανδία;2021-52;46465;4972;0;29,0;;7,96410112760687;;0;0;0,0
ISL;Ισλανδία;2022-01;55964;9388;2;35,0;;9,61184618849105;;0;0;5,0
ISL;Ισλανδία;2022-02;60220;8527;4;41,0;;11,2595912493752;;0;0;11,0
ISL;Ισλανδία;2022-03;62641;9605;1;24,0;;6,59098024353672;;0;0;3,0
ISL;Ισλανδία;2022-04;51902;9907;2;32,0;;8,78797365804896;;0;0;5,0
ISL;Ισλανδία;2022-05;50123;9044;3;23,0;;6,31635606672269;;0;0;8,0
ISL;Ισλανδία;2022-06;44458;12450;5;54,0;;14,8297055479576;;0;0;14,0
ISL;Ισλανδία;2022-07;43589;16106;4;57,0;;15,6535780783997;;0;0;11,0
ISL;Ισλανδία;2022-08;47874;21287;3;81,0;;22,2445583219364;;0;0;8,0
ISL;Ισλανδία;2022-09;36505;17556;7;74,0;;20,3221890842382;;0;0;19,0
ISL;Ισλανδία;2022-10;35644;17604;11;;;;;0;0;30,0
ISL;Ισλανδία;2022-11;27305;12273;12;;;;;0;0;33,0
ISL;Ισλανδία;2022-12;18945;7579;6;;;;;0;0;16,0
ISL;Ισλανδία;2022-13;5693;3445;4;;;;;0;0;11,0
ISR;Ισραήλ;2020-09;986;7;0;;;;;0,01;0,71;0,0
ISR;Ισραήλ;2020-10;1688;49;0;21,8203;0,0;0,236788287758827;0;0,02;2,9;0,0
ISR;Ισραήλ;2020-11;4237;121;0;185,4724;3,9673;2,01270055770874;0,0430524162948132;0,05;2,86;0,0
ISR;Ισραήλ;2020-12;13780;903;1;271,7616;15,8693;2,94909048080444;0,172209665179253;0,15;6,55;0,0
ISR;Ισραήλ;2020-13;37412;3353;15;527,654;37,6896;5,72597122192383;0,40899795293808;0,4;8,96;2,0
ISR;Ισραήλ;2020-14;55803;4307;40;755,7751;87,2811;8,2014856338501;0,947153151035309;0,6;7,72;4,0
ISR;Ισραήλ;2020-15;42767;2764;53;469,136;61,4935;5,0909481048584;0,667312443256378;0,46;6,46;6,0
ISR;Ισραήλ;2020-16;66271;2309;65;406,6506;54,5507;4,41287279129028;0,59197074174881;0,71;3,48;7,0
ISR;Ισραήλ;2020-17;72331;1572;30;208,2845;24,7958;2,26025176048279;0,269077599048615;0,78;2,17;3,0
ISR;Ισραήλ;2020-18;54308;711;31;136,8727;7,9346;1,48530840873718;0,0861048325896263;0,58;1,31;3,0
ISR;Ισραήλ;2020-19;47344;292;20;91,2484;7,9346;0,990205585956573;0,0861048325896263;0,51;0,62;2,0
ISR;Ισραήλ;2020-20;39506;155;20;49,5915;5,951;0,538155198097229;0,0645786225795746;0,43;0,39;2,0
ISR;Ισραήλ;2020-21;32602;118;7;29,7549;0,9918;0,322893112897873;0,0107631040737033;0,35;0,36;1,0
ISR;Ισραήλ;2020-22;30473;418;5;38,6814;1,9837;0,419761061668396;0,0215262081474066;0,33;1,37;1,0
ISR;Ισραήλ;2020-23;88825;805;13;72,4036;1,9837;0,785706579685211;0,0215262081474066;0,96;0,91;1,0
ISR;Ισραήλ;2020-24;90164;1252;5;102,1586;4,9592;1,10859966278076;0,053815521299839;0,97;1,39;1,0
ISR;Ισραήλ;2020-25;88718;1713;3;201,3416;13,8856;2,18491005897522;0,150683462619781;0,95;1,93;0,0
ISR;Ισραήλ;2020-26;103139;3046;18;221,1783;7,9346;2,40017223358154;0,0861048325896263;1,11;2,95;2,0
ISR;Ισραήλ;2020-27;141008;6252;15;437,3974;26,7794;4,74652910232544;0,290603816509247;1,52;4,43;2,0
ISR;Ισραήλ;2020-28;171987;9191;39;692,2979;24,7958;7,51264667510986;0,269077599048615;1,85;5,34;4,0
ISR;Ισραήλ;2020-29;171119;11209;56;860,9092;46,616;9,34237480163574;0,505865871906281;1,84;6,55;6,0
ISR;Ισραήλ;2020-30;153574;11911;69;848,0153;65,4608;9,20245361328125;0,710364878177643;1,65;7,76;7,0
ISR;Ισραήλ;2020-31;137606;10609;84;840,0807;58,518;9,11634922027588;0,63502311706543;1,48;7,71;9,0
ISR;Ισραήλ;2020-32;143571;10338;77;831,1543;58,518;9,01948165893555;0,63502311706543;1,55;7,2;8,0
ISR;Ισραήλ;2020-33;142738;10005;98;826,1951;51,5752;8,96566581726074;0,559681415557861;1,54;7,01;11,0
ISR;Ισραήλ;2020-34;154941;9595;78;827,1869;56,5344;8,9764289855957;0,613496959209442;1,67;6,19;8,0
ISR;Ισραήλ;2020-35;173459;11723;88;915,4598;54,5507;9,93434524536133;0,59197074174881;1,87;6,76;9,0
ISR;Ισραήλ;2020-36;189579;16589;107;972,986;65,4608;10,5586051940918;0,710364878177643;2,04;8,75;12,0
ISR;Ισραήλ;2020-37;280494;24903;118;1188,2133;60,5017;12,8941984176636;0,656549334526062;3,02;8,88;13,0
ISR;Ισραήλ;2020-38;326543;32031;148;1409,3915;89,2648;15,2943706512451;0,968679368495941;3,51;9,81;16,0
ISR;Ισραήλ;2020-39;344707;43932;200;1691,0716;123,9789;18,3510932922363;1,34538805484772;3,71;12,74;22,0
ISR;Ισραήλ;2020-40;277381;35547;245;1655,3657;120,0115;17,9636211395264;1,30233561992645;2,99;12,82;26,0
ISR;Ισραήλ;2020-41;254854;23890;266;1412,3671;136,8727;15,32666015625;1,48530840873718;2,74;9,37;29,0
ISR;Ισραήλ;2020-42;231395;12067;233;924,3863;116,0442;10,0312128067017;1,25928318500519;2,49;5,21;25,0
ISR;Ισραήλ;2020-43;210377;6616;193;652,6247;90,2566;7,08212232589722;0,979442477226257;2,26;3,14;21,0
ISR;Ισραήλ;2020-44;208419;4704;140;440,3729;46,616;4,77881813049316;0,505865871906281;2,24;2,26;15,0
ISR;Ισραήλ;2020-45;202877;4410;103;384,8304;40,6651;4,17608451843262;0,441287279129028;2,18;2,17;11,0
ISR;Ισραήλ;2020-46;220818;4671;61;380,863;34,7141;4,13303184509277;0,376708656549454;2,38;2,12;7,0
ISR;Ισραήλ;2020-47;280764;5228;69;410,6179;37,6896;4,45592498779297;0,40899795293808;3,02;1,86;7,0
ISR;Ισραήλ;2020-48;310292;6617;51;422,5199;25,7876;4,58508253097534;0,279840707778931;3,34;2,13;5,0
ISR;Ισραήλ;2020-49;365918;8973;53;619,8943;37,6896;6,7269401550293;0,40899795293808;3,94;2,45;6,0
ISR;Ισραήλ;2020-50;439085;12270;82;714,1182;57,5262;7,74943494796753;0,624260008335114;4,73;2,79;9,0
ISR;Ισραήλ;2020-51;508980;17584;100;943,2311;69,4282;10,2357120513916;0,753417313098907;5,48;3,45;11,0
ISR;Ισραήλ;2020-52;577700;26710;127;1164,4094;100,1749;12,6358842849731;1,08707356452942;6,22;4,62;14,0
ISR;Ισραήλ;2020-53;647368;40072;190;1445,0975;132,9053;15,6818428039551;1,44225597381592;6,97;6,19;20,0
ISR;Ισραήλ;2021-01;739718;49777;255;1884,4785;149,7665;20,4498977661133;1,62522876262665;7,96;6,73;27,0
ISR;Ισραήλ;2021-02;708816;60370;334;1968,7841;175,5541;21,3647613525391;1,90506947040558;7,63;8,52;36,0
ISR;Ισραήλ;2021-03;529997;45714;414;1833,8952;199,358;19,9009799957275;2,16338396072388;5,7;8,63;45,0
ISR;Ισραήλ;2021-04;480710;46032;377;1600,815;155,7174;17,3716506958008;1,68980729579926;5,17;9,58;41,0
ISR;Ισραήλ;2021-05;504337;48666;325;1630,5699;163,6521;17,694543838501;1,77591216564178;5,43;9,65;35,0
ISR;Ισραήλ;2021-06;451717;32279;267;1381,6203;125,9625;14,9930038452148;1,36691427230835;4,86;7,15;29,0
ISR;Ισραήλ;2021-07;381938;25663;189;1156,4747;95,2158;12,5497789382935;1,03325796127319;4,11;6,72;20,0
ISR;Ισραήλ;2021-08;417660;25764;175;1157,4665;94,2239;12,5605421066284;1,02249491214752;4,5;6,17;19,0
ISR;Ισραήλ;2021-09;552090;25768;139;1054,3161;80,3383;11,4411792755127;0,87181144952774;5,94;4,67;15,0
ISR;Ισραήλ;2021-10;511462;17402;120;851,9826;76,371;9,24550628662109;0,828759014606476;5,5;3,4;13,0
ISR;Ισραήλ;2021-11;400663;8795;81;607,0005;51,5752;6,58701992034912;0,559681415557861;4,31;2,2;9,0
ISR;Ισραήλ;2021-12;271252;4152;93;364,0019;47,6079;3,95005917549133;0,516628980636597;2,92;1,53;10,0
ISR;Ισραήλ;2021-13;223908;2323;58;251,925;27,7713;2,7338285446167;0,301366925239563;2,41;1,04;6,0
ISR;Ισραήλ;2021-14;258277;1686;53;194,3988;23,8039;2,10956835746765;0,258314490318298;2,78;0,65;6,0
ISR;Ισραήλ;2021-15;241583;1114;39;136,8727;12,8938;1,48530840873718;0,139920353889465;2,6;0,46;4,0
ISR;Ισραήλ;2021-16;227173;977;17;85,2974;3,9673;0,925626933574677;0,0430524162948132;2,45;0,43;2,0
ISR;Ισραήλ;2021-17;200300;530;14;61,4935;5,951;0,667312443256378;0,0645786225795746;2,16;0,26;2,0
ISR;Ισραήλ;2021-18;193377;340;11;56,5344;2,9755;0,613496959209442;0,0322893112897873;2,08;0,18;1,0
ISR;Ισραήλ;2021-19;154505;225;5;37,6896;0,9918;0,40899795293808;0,0107631040737033;1,66;0,15;1,0
ISR;Ισραήλ;2021-20;132895;200;22;40,6651;3,9673;0,441287279129028;0,0430524162948132;1,43;0,15;2,0
ISR;Ισραήλ;2021-21;171210;139;7;31,7386;0,0;0,344419330358505;0;1,84;0,08;1,0
ISR;Ισραήλ;2021-22;119884;113;7;27,7713;2,9755;0,301366925239563;0,0322893112897873;1,29;0,09;1,0
ISR;Ισραήλ;2021-23;123935;95;12;23,8039;0,0;0,258314490318298;0;1,33;0,08;1,0
ISR;Ισραήλ;2021-24;135200;201;-3;18,8448;0,9918;0,20449897646904;0,0107631040737033;1,46;0,15;0,0
ISR;Ισραήλ;2021-25;202818;1021;2;36,6977;3,9673;0,398234844207764;0,0430524162948132;2,18;0,5;0,0
ISR;Ισραήλ;2021-26;279179;2081;-1;66,4527;1,9837;0,721127986907959;0,0215262081474066;3;0,75;0,0
ISR;Ισραήλ;2021-27;341732;3165;10;99,1831;5,951;1,07631039619446;0,0645786225795746;3,68;0,93;1,0
ISR;Ισραήλ;2021-28;394576;5589;11;175,5541;5,951;1,90506947040558;0,0645786225795746;4,25;1,42;1,0
ISR;Ισραήλ;2021-29;533602;8929;11;296,5574;14,8775;3,21816802024841;0,161446556448936;5,74;1,67;1,0
ISR;Ισραήλ;2021-30;638584;15149;17;509,801;29,7549;5,53223562240601;0,322893112897873;6,87;2,37;2,0
ISR;Ισραήλ;2021-31;698122;24681;65;840,0807;48,5997;9,11634922027588;0,527392089366913;7,51;3,54;7,0
ISR;Ισραήλ;2021-32;798500;38878;126;1175,3195;84,3056;12,7542781829834;0,91486382484436;8,59;4,87;14,0
ISR;Ισραήλ;2021-33;926360;51164;162;1411,3752;77,3628;15,315896987915;0,839522123336792;9,97;5,52;17,0
ISR;Ισραήλ;2021-34;902244;61085;159;1433,1955;102,1586;15,5526857376099;1,10859966278076;9,71;6,77;17,0
ISR;Ισραήλ;2021-35;921480;65987;216;1358,8082;113,0687;14,7454528808594;1,22699391841888;9,92;7,16;23,0
ISR;Ισραήλ;2021-36;921452;54657;178;1199,1235;93,2321;13,0125932693481;1,01173174381256;9,92;5,93;19,0
ISR;Ισραήλ;2021-37;904472;55876;158;1211,0254;94,2239;13,1417503356934;1,02249491214752;9,73;6,18;17,0
ISR;Ισραήλ;2021-38;782792;38077;134;983,8961;105,1341;10,6769990921021;1,14088904857635;8,43;4,86;14,0
ISR;Ισραήλ;2021-39;694912;23923;146;799,4157;67,4445;8,67506217956543;0,731891095638275;7,48;3,44;16,0
ISR;Ισραήλ;2021-40;664274;15582;99;517,7357;40,6651;5,61834049224854;0,441287279129028;7,15;2,35;11,0
ISR;Ισραήλ;2021-41;644686;10606;79;369,9529;40,6651;4,01463794708252;0,441287279129028;6,94;1,65;9,0
ISR;Ισραήλ;2021-42;583080;6762;50;237,0476;30,7468;2,5723819732666;0,333656221628189;6,28;1,16;5,0
ISR;Ισραήλ;2021-43;530772;4379;51;178,5295;16,8611;1,93735873699188;0,182972773909569;5,71;0,83;5,0
ISR;Ισραήλ;2021-44;501282;6531;22;110,0932;5,951;1,19470453262329;0,0645786225795746;5,4;1,3;2,0
ISR;Ισραήλ;2021-45;489506;3201;21;107,1177;12,8938;1,16241526603699;0,139920353889465;5,27;0,65;2,0
ISR;Ισραήλ;2021-46;485496;3245;33;91,2484;6,9428;0,990205585956573;0,0753417313098907;5,23;0,67;4,0
ISR;Ισραήλ;2021-47;527936;1775;13;99,1831;13,8856;1,07631039619446;0,150683462619781;5,68;0,34;1,0
ISR;Ισραήλ;2021-48;598544;3705;15;104,1422;6,9428;1,13012588024139;0,0753417313098907;6,44;0,62;2,0
